,time,prod_gen_44,export_node_127,load_node_153,prod_gen_30,prod_gen_4,prod_gen_20,prod_gen_13,load_node_98,prod_gen_33,prod_gen_29,prod_gen_21,prod_gen_40,load_node_134,prod_gen_41,prod_gen_25,prod_gen_42,prod_gen_22,load_node_63,prod_gen_16,prod_gen_15
4782,2012-07-18 06:00:00,0.0,1670.494889,68.9298,1050.0,240.0,0.0,60.0,35.9138,162.0,132.0,0.0,206.0,2.5891,1400.0,957.0,0.0,191.6,12.3179,0.0,139.0
4783,2012-07-18 07:00:00,0.0,1683.640282,74.6882,1050.0,240.0,0.0,60.0,38.8487,162.0,132.0,0.0,206.0,2.8,1400.0,957.0,0.0,191.6,13.3208,0.0,139.0
4784,2012-07-18 08:00:00,0.0,1691.964045,79.3474,1050.0,240.0,0.0,60.0,41.0691,162.0,132.0,0.0,206.0,2.9576,1400.0,957.0,0.0,191.6,14.0708,0.0,139.0
4785,2012-07-18 09:00:00,0.0,645.0528860000001,81.3119,1050.0,0.0,0.0,60.0,42.0061,162.0,0.0,0.0,206.0,3.0241,1400.0,0.0,0.0,191.6,14.3873,0.0,0.0
4787,2012-07-18 11:00:00,0.0,45.399677000000004,84.8569,0.0,0.0,0.0,0.0,43.7946,148.666699,0.0,0.0,0.0,3.1524,1400.0,0.0,0.0,0.0,14.9974,0.0,0.0
4788,2012-07-18 12:00:00,0.0,55.691469999999995,82.4291,0.0,0.0,0.0,0.0,42.5489,0.0,0.0,0.0,0.0,3.0628,0.0,0.0,0.0,0.0,14.5712,0.0,0.0
4789,2012-07-18 13:00:00,0.0,60.769412,81.4712,0.0,0.0,0.0,0.0,41.9443,0.0,0.0,0.0,0.0,3.018,0.0,0.0,0.0,0.0,14.3579,0.0,0.0
4790,2012-07-18 14:00:00,0.0,56.610963,81.7696,0.0,0.0,0.0,0.0,42.0517,0.0,0.0,0.0,0.0,3.0251,0.0,0.0,0.0,0.0,14.3921,0.0,0.0
4791,2012-07-18 15:00:00,0.0,52.164231,81.9219,644.080933,0.0,0.0,0.0,42.1504,162.0,0.0,0.0,0.0,3.0325,0.0,0.0,0.0,0.0,14.427,0.0,0.0
4792,2012-07-18 16:00:00,0.0,38.808514,80.9501,1050.0,48.0,0.0,0.0,41.6566,162.0,0.0,0.0,0.0,2.997,1400.0,232.686705,0.0,0.0,14.2583,0.0,0.0
4793,2012-07-18 17:00:00,0.0,357.293221,79.5005,1050.0,240.0,0.0,0.0,40.9576,162.0,132.0,0.0,0.0,2.9473,1400.0,957.0,0.0,0.0,14.0217,0.0,139.0
4794,2012-07-18 18:00:00,0.0,1691.585466,77.4099,1050.0,240.0,0.0,0.0,39.8865,162.0,0.0,0.0,206.0,2.8703,1400.0,957.0,0.0,0.0,13.6554,0.0,138.645749
4795,2012-07-18 19:00:00,0.0,1341.264653,76.6228,1050.0,240.0,0.0,0.0,39.5008,162.0,132.0,0.0,0.0,2.8428,1400.0,957.0,0.0,0.0,13.5245,0.0,139.0
4796,2012-07-18 20:00:00,0.0,1734.4228670000002,76.3456,1050.0,0.0,0.0,0.0,39.3999,162.0,132.0,0.0,206.0,2.836,1400.0,645.5357349999999,0.0,0.0,13.4924,0.0,28.154251000000002
4797,2012-07-18 21:00:00,0.0,1740.424877,72.0249,1050.0,0.0,0.0,60.0,36.9559,162.0,0.0,0.0,206.0,2.6575,1400.0,0.0,0.0,191.6,12.6432,0.0,0.0
4798,2012-07-18 22:00:00,0.0,1399.2997269999998,67.5739,1050.0,0.0,0.0,60.0,34.6451,162.0,0.0,0.0,206.0,2.491,1400.0,0.0,0.0,191.6,11.8511,0.0,0.0
4799,2012-07-18 23:00:00,0.0,1255.83026,62.6951,1050.0,0.0,0.0,60.0,32.2044,162.0,0.0,0.0,206.0,2.3163,1400.0,0.0,0.0,191.6,11.0197,0.0,0.0
4800,2012-07-19 00:00:00,0.0,1681.3950949999999,59.1779,0.0,240.0,0.0,0.0,30.435,0.0,132.0,0.0,206.0,2.1895,0.0,957.0,0.0,0.0,10.4164,0.0,139.0
4801,2012-07-19 01:00:00,0.0,1668.60502,57.453,0.0,240.0,0.0,0.0,29.6082,0.0,132.0,0.0,41.2,2.1307,0.0,957.0,0.0,0.0,10.1368,0.0,139.0
4802,2012-07-19 02:00:00,0.0,1666.4158439999999,56.6942,0.0,240.0,0.0,0.0,29.2426,0.0,132.0,0.0,206.0,2.1047,0.0,957.0,0.0,0.0,10.0131,0.0,139.0
4803,2012-07-19 03:00:00,0.0,1667.452267,56.6275,0.0,240.0,0.0,60.0,29.2418,0.0,132.0,0.0,206.0,2.105,0.0,957.0,0.0,191.6,10.0147,0.0,139.0
4804,2012-07-19 04:00:00,0.0,1666.598458,59.934,330.70042,240.0,0.0,60.0,31.053,162.0,132.0,0.0,206.0,2.2367,0.0,957.0,0.0,191.6,10.6409,0.0,139.0
4806,2012-07-19 06:00:00,0.0,1669.0882550000001,68.9917,1050.0,240.0,0.0,60.0,35.9908,162.0,132.0,0.0,206.0,2.5952,1164.729378,957.0,0.0,191.6,12.3468,0.0,139.0
4807,2012-07-19 07:00:00,0.0,1678.915448,74.4885,391.816344,240.0,0.0,60.0,38.7787,162.0,132.0,0.0,206.0,2.7953,0.0,957.0,0.0,191.6,13.2988,0.0,139.0
4808,2012-07-19 08:00:00,0.0,1690.093728,79.3147,0.0,240.0,0.0,60.0,41.112,0.0,132.0,0.0,206.0,2.9614,0.0,957.0,0.0,191.6,14.0888,0.0,139.0
4810,2012-07-19 10:00:00,0.0,39.128377,83.7816,0.0,240.0,0.0,0.0,43.3595,0.0,132.0,0.0,0.0,3.1225,0.0,957.0,0.0,0.0,14.8552,0.0,139.0
4811,2012-07-19 11:00:00,0.0,43.508699,84.932,0.0,0.0,0.0,0.0,43.9258,0.0,0.0,0.0,0.0,3.1629,0.0,867.272662,0.0,0.0,15.0476,0.0,0.0
4812,2012-07-19 12:00:00,0.0,46.192786,82.7129,0.0,0.0,0.0,0.0,42.7709,0.0,0.0,0.0,0.0,3.0797,0.0,0.0,0.0,0.0,14.6516,0.0,0.0
4813,2012-07-19 13:00:00,0.0,45.35382,81.7831,0.0,0.0,0.0,0.0,42.2037,0.0,0.0,0.0,0.0,3.0378,0.0,0.0,0.0,0.0,14.4523,0.0,0.0
4814,2012-07-19 14:00:00,0.0,47.192158,81.7783,0.0,0.0,0.0,0.0,42.1651,0.0,0.0,0.0,0.0,3.0346,0.0,0.0,0.0,0.0,14.4371,0.0,0.0
4815,2012-07-19 15:00:00,0.0,59.612731000000004,81.877,0.0,0.0,0.0,0.0,42.2176,0.0,0.0,0.0,0.0,3.0384,0.0,0.0,0.0,0.0,14.4551,0.0,0.0
4816,2012-07-19 16:00:00,0.0,74.029738,80.8922,0.0,0.0,0.0,0.0,41.6986,0.0,0.0,0.0,0.0,3.0009,0.0,0.0,0.0,0.0,14.2768,0.0,0.0
4817,2012-07-19 17:00:00,0.0,76.17495600000001,79.4496,0.0,0.0,0.0,0.0,41.0092,0.0,0.0,0.0,0.0,2.9519,0.0,0.0,0.0,0.0,14.0438,0.0,0.0
4818,2012-07-19 18:00:00,0.0,94.838669,77.212,0.0,240.0,0.0,0.0,39.8549,0.0,0.0,0.0,0.0,2.8689,0.0,281.127338,0.0,0.0,13.6486,0.0,0.0
4819,2012-07-19 19:00:00,0.0,147.454004,76.722,0.0,0.0,0.0,0.0,39.6147,0.0,0.0,0.0,0.0,2.8517,0.0,0.0,0.0,0.0,13.5671,0.0,0.0
4821,2012-07-19 21:00:00,0.0,661.3168860000001,71.5067,0.0,0.0,0.0,60.0,36.7146,0.0,26.4,0.0,206.0,2.6405,0.0,0.0,0.0,191.6,12.5621,0.0,27.8
4822,2012-07-19 22:00:00,0.0,1270.083623,67.1041,0.0,48.0,0.0,60.0,34.4487,0.0,132.0,0.0,206.0,2.4775,0.0,0.0,0.0,191.6,11.7865,0.0,139.0
4823,2012-07-19 23:00:00,0.0,205.26726499999998,62.4925,0.0,240.0,0.0,60.0,32.1281,0.0,132.0,0.0,0.0,2.3111,0.0,957.0,0.0,191.6,10.9952,0.0,139.0
4824,2012-07-20 00:00:00,0.0,23.080857,59.1332,0.0,240.0,0.0,60.0,30.4257,0.0,132.0,0.0,0.0,2.189,0.0,957.0,0.0,191.6,10.414,0.0,139.0
4825,2012-07-20 01:00:00,0.0,1691.225982,57.4166,0.0,0.0,0.0,60.0,29.6156,0.0,0.0,0.0,206.0,2.1315,0.0,0.0,0.0,191.6,10.1409,0.0,0.0
4826,2012-07-20 02:00:00,0.0,1676.233565,56.3655,0.0,0.0,0.0,60.0,29.1078,0.0,0.0,0.0,206.0,2.0954,0.0,0.0,0.0,191.6,9.9689,0.0,0.0
4827,2012-07-20 03:00:00,0.0,1674.193183,56.6808,0.0,0.0,0.0,60.0,29.305,0.0,0.0,0.0,206.0,2.11,0.0,0.0,0.0,191.6,10.0384,0.0,0.0
4828,2012-07-20 04:00:00,0.0,1672.50001,59.7665,0.0,240.0,0.0,60.0,30.9934,0.0,132.0,0.0,206.0,2.2327,0.0,957.0,0.0,191.6,10.6221,0.0,139.0
4829,2012-07-20 05:00:00,0.0,1669.659016,63.666,1050.0,240.0,0.0,60.0,33.1188,162.0,132.0,0.0,206.0,2.387,0.0,957.0,0.0,191.6,11.3563,0.0,139.0
4830,2012-07-20 06:00:00,0.0,1673.11977,68.9346,1050.0,240.0,0.0,60.0,35.9675,162.0,132.0,0.0,206.0,2.5936,163.138327,957.0,0.0,191.6,12.3392,0.0,139.0
4831,2012-07-20 07:00:00,0.0,1680.315691,74.6648,726.019227,240.0,0.0,60.0,38.8963,162.0,132.0,0.0,206.0,2.8041,0.0,957.0,0.0,191.6,13.3405,0.0,139.0
4832,2012-07-20 08:00:00,0.0,1691.5504620000002,79.5395,0.0,240.0,0.0,60.0,41.219,0.0,132.0,0.0,206.0,2.969,0.0,957.0,0.0,191.6,14.125,0.0,139.0
4833,2012-07-20 09:00:00,0.0,1702.915959,81.0523,0.0,0.0,0.0,60.0,41.986,0.0,0.0,0.0,206.0,3.024,0.0,0.0,0.0,191.6,14.3869,0.0,0.0
4834,2012-07-20 10:00:00,0.0,40.267951000000004,83.2759,0.0,0.0,0.0,0.0,43.1463,0.0,0.0,0.0,0.0,3.1077,0.0,0.0,0.0,0.0,14.7849,0.0,0.0
4835,2012-07-20 11:00:00,0.0,43.369827,83.9607,0.0,0.0,0.0,0.0,43.4732,0.0,0.0,0.0,0.0,3.1309,0.0,0.0,0.0,0.0,14.8954,0.0,0.0
4836,2012-07-20 12:00:00,0.0,45.89441,81.6957,0.0,0.0,0.0,0.0,42.2677,0.0,0.0,0.0,0.0,3.0437,0.0,0.0,0.0,0.0,14.4805,0.0,0.0
4837,2012-07-20 13:00:00,0.0,45.647065999999995,80.0119,0.0,0.0,0.0,0.0,41.2939,0.0,0.0,0.0,0.0,2.9724,0.0,0.0,0.0,0.0,14.141,0.0,0.0
4838,2012-07-20 14:00:00,0.0,43.678368,80.0166,0.0,0.0,0.0,0.0,41.248,0.0,0.0,0.0,0.0,2.9685,0.0,0.0,0.0,0.0,14.1226,0.0,0.0
4839,2012-07-20 15:00:00,0.0,37.970116,79.8242,0.0,0.0,0.0,0.0,41.1604,0.0,0.0,0.0,0.0,2.9623,0.0,0.0,0.0,0.0,14.0932,0.0,0.0
4840,2012-07-20 16:00:00,0.0,25.785733,78.8412,0.0,0.0,0.0,0.0,40.6647,0.0,0.0,0.0,0.0,2.9268,0.0,0.0,0.0,0.0,13.9241,0.0,0.0
4841,2012-07-20 17:00:00,0.0,30.082418,77.5717,0.0,0.0,0.0,0.0,40.0685,0.0,0.0,0.0,0.0,2.8846,0.0,0.0,0.0,0.0,13.7233,0.0,0.0
4842,2012-07-20 18:00:00,0.0,78.074401,75.1027,0.0,0.0,0.0,0.0,38.7805,0.0,0.0,0.0,0.0,2.7917,0.0,0.0,0.0,0.0,13.2815,0.0,0.0
4843,2012-07-20 19:00:00,0.0,132.503387,74.4844,0.0,0.0,0.0,0.0,38.4403,0.0,0.0,0.0,0.0,2.767,0.0,0.0,0.0,0.0,13.1638,0.0,0.0
4844,2012-07-20 20:00:00,0.0,113.596841,73.5334,0.0,0.0,0.0,0.0,37.951,0.0,0.0,0.0,0.0,2.7317,0.0,0.0,0.0,0.0,12.9963,0.0,0.0
4845,2012-07-20 21:00:00,0.0,67.277842,69.5291,0.0,0.0,0.0,0.0,35.6831,0.0,0.0,0.0,0.0,2.5661,0.0,0.0,0.0,0.0,12.2082,0.0,0.0
4846,2012-07-20 22:00:00,0.0,32.4033,65.8113,0.0,0.0,0.0,0.0,33.7742,0.0,0.0,0.0,0.0,2.4288,0.0,0.0,0.0,0.0,11.5551,0.0,0.0
4847,2012-07-20 23:00:00,0.0,25.253107999999997,61.5311,0.0,0.0,0.0,0.0,31.627,0.0,0.0,0.0,0.0,2.275,0.0,0.0,0.0,0.0,10.8233,0.0,0.0
4848,2012-07-21 00:00:00,0.0,1704.5010899999997,58.166,0.0,240.0,0.0,60.0,29.9322,0.0,132.0,0.0,206.0,2.1535,0.0,176.300139,0.0,191.6,10.2453,0.0,139.0
4849,2012-07-21 01:00:00,0.0,1708.5999219999999,56.216,0.0,240.0,0.0,60.0,28.9761,0.0,132.0,0.0,206.0,2.0853,0.0,957.0,0.0,191.6,9.9207,0.0,139.0
4850,2012-07-21 02:00:00,0.0,1701.946811,54.8563,0.0,240.0,0.0,60.0,28.3069,0.0,132.0,0.0,206.0,2.0375,0.0,957.0,0.0,191.6,9.6934,0.0,139.0
4851,2012-07-21 03:00:00,0.0,1714.116988,54.019,0.0,240.0,0.0,60.0,27.8822,0.0,132.0,0.0,206.0,2.007,0.0,957.0,0.0,191.6,9.5484,0.0,139.0
4852,2012-07-21 04:00:00,0.0,1719.8069039999998,53.7361,0.0,240.0,0.0,60.0,27.7538,0.0,132.0,0.0,206.0,1.998,0.0,957.0,0.0,191.6,9.5054,0.0,139.0
4853,2012-07-21 05:00:00,0.0,1712.955318,53.3715,0.0,240.0,0.0,60.0,27.5872,0.0,132.0,0.0,206.0,1.9862,0.0,957.0,0.0,191.6,9.4496,0.0,139.0
4854,2012-07-21 06:00:00,0.0,1713.574423,56.2204,0.0,240.0,0.0,60.0,29.1867,0.0,132.0,0.0,206.0,2.1029,0.0,957.0,0.0,191.6,10.0047,0.0,139.0
4855,2012-07-21 07:00:00,0.0,1707.6472010000002,61.2742,0.0,240.0,0.0,60.0,31.8436,0.0,132.0,0.0,206.0,2.2947,0.0,957.0,0.0,191.6,10.9173,0.0,139.0
4856,2012-07-21 08:00:00,0.0,467.35038399999996,66.2518,0.0,240.0,0.0,60.0,34.4364,0.0,132.0,0.0,0.0,2.4817,0.0,957.0,0.0,191.6,11.8066,0.0,139.0
4857,2012-07-21 09:00:00,0.0,66.237086,68.9079,0.0,240.0,0.0,0.0,35.7713,0.0,132.0,0.0,0.0,2.5773,0.0,957.0,0.0,0.0,12.2616,0.0,139.0
4858,2012-07-21 10:00:00,0.0,68.38095,70.0916,0.0,0.0,0.0,0.0,36.3411,0.0,0.0,0.0,0.0,2.6179,0.0,0.0,0.0,0.0,12.4544,0.0,0.0
4859,2012-07-21 11:00:00,0.0,68.076601,71.2571,0.0,0.0,0.0,0.0,36.9187,0.0,0.0,0.0,0.0,2.6591,0.0,0.0,0.0,0.0,12.6509,0.0,0.0
4860,2012-07-21 12:00:00,0.0,62.348606999999994,70.6358,0.0,0.0,0.0,0.0,36.5833,0.0,0.0,0.0,0.0,2.6348,0.0,0.0,0.0,0.0,12.5352,0.0,0.0
4862,2012-07-21 14:00:00,0.0,49.227847,67.3964,0.0,0.0,0.0,0.0,34.8404,0.0,0.0,0.0,0.0,2.5085,0.0,0.0,0.0,0.0,11.9343,0.0,0.0
4863,2012-07-21 15:00:00,0.0,36.281717,66.7517,0.0,0.0,0.0,0.0,34.5124,0.0,0.0,0.0,0.0,2.485,0.0,0.0,0.0,0.0,11.8222,0.0,0.0
4864,2012-07-21 16:00:00,0.0,22.364281,65.9554,0.0,0.0,0.0,0.0,34.0957,0.0,0.0,0.0,0.0,2.4549,0.0,0.0,0.0,0.0,11.6792,0.0,0.0
4865,2012-07-21 17:00:00,0.0,13.560056,65.8994,0.0,0.0,0.0,0.0,34.0604,0.0,0.0,0.0,0.0,2.4523,0.0,805.548372,0.0,0.0,11.6668,0.0,0.0
4866,2012-07-21 18:00:00,0.0,4.147086,65.9625,0.0,240.0,0.0,0.0,34.0751,0.0,132.0,0.0,0.0,2.4531,0.0,957.0,0.0,0.0,11.6708,0.0,139.0
4867,2012-07-21 19:00:00,0.0,-0.828516,66.986,0.0,154.79708300000001,0.0,0.0,34.602,0.0,0.0,0.0,0.0,2.491,0.0,695.739975,0.0,0.0,11.8511,0.0,0.0
4869,2012-07-21 21:00:00,0.0,1667.385959,63.8622,0.0,0.0,0.0,60.0,32.8072,0.0,0.0,0.0,206.0,2.3597,0.0,0.0,0.0,191.6,11.2262,0.0,0.0
4870,2012-07-21 22:00:00,0.0,1666.068172,60.1762,0.0,0.0,0.0,60.0,30.8665,0.0,0.0,0.0,206.0,2.2195,0.0,0.0,0.0,191.6,10.5594,0.0,0.0
4871,2012-07-21 23:00:00,0.0,1689.6386870000001,56.4555,0.0,0.0,0.0,60.0,28.9715,0.0,0.0,0.0,206.0,2.0834,0.0,0.0,0.0,191.6,9.9119,0.0,0.0
4872,2012-07-22 00:00:00,0.0,1160.098488,53.1456,0.0,240.0,0.0,12.0,27.308,0.0,132.0,0.0,41.2,1.9642,0.0,957.0,0.0,38.32,9.3448,0.0,139.0
4873,2012-07-22 01:00:00,0.0,75.960819,51.3432,0.0,240.0,0.0,0.0,26.4211,0.0,132.0,0.0,0.0,1.9009,0.0,957.0,0.0,0.0,9.0435,0.0,139.0
4874,2012-07-22 02:00:00,0.0,1767.924559,50.0404,0.0,0.0,0.0,60.0,25.7862,0.0,0.0,0.0,206.0,1.8556,0.0,0.0,0.0,191.6,8.8282,0.0,0.0
4875,2012-07-22 03:00:00,0.0,1750.3493879999999,49.5715,0.0,0.0,0.0,60.0,25.5787,0.0,0.0,0.0,206.0,1.8411,0.0,0.0,0.0,191.6,8.7591,0.0,0.0
4876,2012-07-22 04:00:00,0.0,1738.020377,49.3518,0.0,0.0,0.0,60.0,25.4691,0.0,0.0,0.0,206.0,1.8333,0.0,0.0,0.0,191.6,8.7218,0.0,0.0
4877,2012-07-22 05:00:00,0.0,1723.457455,47.2755,0.0,240.0,0.0,60.0,24.3699,0.0,132.0,0.0,206.0,1.7538,0.0,427.811514,0.0,191.6,8.3438,0.0,139.0
4878,2012-07-22 06:00:00,0.0,524.558406,49.1819,0.0,240.0,0.0,0.0,25.4697,0.0,132.0,0.0,206.0,1.8344,0.0,957.0,0.0,0.0,8.727,0.0,139.0
4880,2012-07-22 08:00:00,0.0,57.742787,56.4196,0.0,0.0,0.0,0.0,29.2456,0.0,0.0,0.0,0.0,2.1066,0.0,0.0,0.0,0.0,10.0224,0.0,0.0
4882,2012-07-22 10:00:00,0.0,95.205109,60.6186,0.0,0.0,0.0,0.0,31.3115,0.0,0.0,0.0,0.0,2.2541,0.0,0.0,0.0,0.0,10.7241,0.0,0.0
4883,2012-07-22 11:00:00,0.0,103.96208299999999,62.3741,0.0,0.0,0.0,0.0,32.1989,0.0,0.0,0.0,0.0,2.3178,0.0,0.0,0.0,0.0,11.0269,0.0,0.0
4884,2012-07-22 12:00:00,0.0,81.15926,63.3656,0.0,0.0,0.0,0.0,32.7496,0.0,0.0,0.0,0.0,2.3579,0.0,0.0,0.0,0.0,11.2177,0.0,0.0
4885,2012-07-22 13:00:00,0.0,66.878681,61.9155,0.0,0.0,0.0,0.0,31.9993,0.0,0.0,0.0,0.0,2.3039,0.0,0.0,0.0,0.0,10.9607,0.0,0.0
4886,2012-07-22 14:00:00,0.0,54.427016,61.2501,0.0,0.0,0.0,0.0,31.6607,0.0,0.0,0.0,0.0,2.2796,0.0,0.0,0.0,0.0,10.845,0.0,0.0
4887,2012-07-22 15:00:00,0.0,40.892621999999996,60.1067,0.0,0.0,0.0,0.0,31.0636,0.0,0.0,0.0,0.0,2.2365,0.0,0.0,0.0,0.0,10.6401,0.0,0.0
4888,2012-07-22 16:00:00,0.0,25.775579999999998,60.1148,0.0,0.0,0.0,0.0,31.0864,0.0,0.0,0.0,0.0,2.2384,0.0,0.0,0.0,0.0,10.649,0.0,0.0
4889,2012-07-22 17:00:00,0.0,16.686685,60.4464,0.0,0.0,0.0,0.0,31.2626,0.0,0.0,0.0,0.0,2.2511,0.0,0.0,0.0,0.0,10.7096,0.0,0.0
4890,2012-07-22 18:00:00,0.0,4.683981,60.7402,0.0,110.635021,0.0,0.0,31.3898,0.0,0.0,0.0,0.0,2.26,0.0,957.0,0.0,0.0,10.7518,0.0,0.0
4891,2012-07-22 19:00:00,0.0,7.033989999999999,63.5609,0.0,240.0,0.0,0.0,32.8686,0.0,132.0,0.0,0.0,2.3667,0.0,957.0,0.0,0.0,11.2595,0.0,139.0
4892,2012-07-22 20:00:00,0.0,12.49242,67.3721,0.0,240.0,0.0,0.0,34.8839,0.0,132.0,0.0,0.0,2.5123,0.0,957.0,0.0,0.0,11.9524,0.0,139.0
4893,2012-07-22 21:00:00,0.0,1682.605796,64.8567,0.0,0.0,0.0,60.0,33.3581,0.0,26.4,0.0,206.0,2.3998,0.0,0.0,0.0,191.6,11.4169,0.0,27.8
4894,2012-07-22 22:00:00,0.0,1711.934862,59.8986,0.0,22.567895999999998,0.0,60.0,30.7334,0.0,132.0,0.0,206.0,2.2101,0.0,0.0,0.0,191.6,10.5144,0.0,139.0
4895,2012-07-22 23:00:00,0.0,1738.1956280000002,55.7038,0.0,0.0,0.0,60.0,28.5854,0.0,0.0,0.0,206.0,2.0556,0.0,0.0,0.0,191.6,9.7798,0.0,0.0
4896,2012-07-23 00:00:00,0.0,68.674447,53.0301,0.0,0.0,0.0,0.0,27.2401,0.0,0.0,0.0,0.0,1.9592,0.0,0.0,0.0,0.0,9.3211,0.0,0.0
4897,2012-07-23 01:00:00,0.0,52.69591,51.5911,0.0,0.0,0.0,0.0,26.547,0.0,0.0,0.0,0.0,1.9099,0.0,0.0,0.0,0.0,9.0865,0.0,0.0
4898,2012-07-23 02:00:00,0.0,39.533958,51.0924,0.0,0.0,0.0,0.0,26.3283,0.0,0.0,0.0,0.0,1.8946,0.0,0.0,0.0,0.0,9.0138,0.0,0.0
4899,2012-07-23 03:00:00,0.0,35.673089000000004,51.8732,0.0,232.636517,0.0,0.0,26.781,0.0,0.0,0.0,0.0,1.9278,0.0,45.785989,0.0,0.0,9.1716,0.0,27.8
4900,2012-07-23 04:00:00,0.0,131.11639399999999,56.4341,0.0,240.0,0.0,0.0,29.296,0.0,132.0,0.0,206.0,2.1108,1400.0,957.0,0.0,0.0,10.042,0.0,0.0
4901,2012-07-23 05:00:00,0.0,1176.521949,60.8944,0.0,240.0,0.0,0.0,31.701,0.0,132.0,0.0,206.0,2.2851,1400.0,957.0,0.0,0.0,10.8715,0.0,139.0
4902,2012-07-23 06:00:00,0.0,1726.387375,67.1255,0.0,240.0,0.0,0.0,35.0741,0.0,132.0,0.0,206.0,2.5298,1400.0,957.0,0.0,0.0,12.0355,504.635216,139.0
4903,2012-07-23 07:00:00,0.0,1725.547976,73.206,0.0,240.0,0.0,0.0,38.1574,0.0,132.0,0.0,206.0,2.7511,1400.0,957.0,0.0,0.0,13.0883,751.48226,139.0
4904,2012-07-23 08:00:00,0.0,380.659876,77.6525,0.0,240.0,0.0,0.0,40.2625,0.0,132.0,0.0,206.0,2.9003,1400.0,957.0,0.0,0.0,13.7984,0.0,139.0
4905,2012-07-23 09:00:00,0.0,54.85617,79.0782,0.0,0.0,0.0,12.0,40.9417,0.0,0.0,0.0,0.0,2.9486,0.0,0.0,0.0,134.325943,14.0278,0.0,0.0
4906,2012-07-23 10:00:00,0.0,60.479052,80.6644,0.0,0.0,0.0,0.0,41.7412,0.0,0.0,0.0,0.0,3.0059,0.0,0.0,0.0,0.0,14.3005,0.0,0.0
4907,2012-07-23 11:00:00,0.0,57.358438,81.3533,0.0,0.0,0.0,0.0,42.0514,0.0,0.0,0.0,0.0,3.0277,0.0,0.0,0.0,0.0,14.4041,0.0,0.0
4908,2012-07-23 12:00:00,0.0,55.51853199999999,79.2189,0.0,0.0,0.0,0.0,40.9309,0.0,0.0,0.0,0.0,2.9468,0.0,0.0,0.0,0.0,14.0193,0.0,0.0
4909,2012-07-23 13:00:00,0.0,48.549834999999995,77.382,0.0,0.0,0.0,0.0,39.8785,0.0,0.0,0.0,0.0,2.8698,0.0,0.0,0.0,0.0,13.653,0.0,0.0
4910,2012-07-23 14:00:00,0.0,42.272919,77.5246,0.0,0.0,0.0,0.0,39.905,0.0,0.0,0.0,0.0,2.8711,0.0,0.0,0.0,0.0,13.6594,0.0,0.0
4911,2012-07-23 15:00:00,0.0,31.895806,77.8276,0.0,0.0,0.0,0.0,40.058,0.0,0.0,0.0,0.0,2.8821,0.0,0.0,0.0,0.0,13.7117,0.0,0.0
4912,2012-07-23 16:00:00,0.0,20.704843,77.2414,0.0,0.0,0.0,0.0,39.7585,0.0,0.0,0.0,0.0,2.8606,0.0,0.0,0.0,0.0,13.6092,0.0,0.0
4913,2012-07-23 17:00:00,0.0,8.835834,75.6245,0.0,0.0,0.0,60.0,38.9687,0.0,26.4,0.0,0.0,2.8043,0.0,145.614011,0.0,191.6,13.3413,0.0,139.0
4914,2012-07-23 18:00:00,0.0,-5.1473,73.5419,0.0,55.363482999999995,0.0,60.0,37.8661,0.0,132.0,0.0,0.0,2.7246,162.762451,957.0,0.0,191.6,12.9622,0.0,139.0
4915,2012-07-23 19:00:00,0.0,-4.924583,73.7207,0.0,0.0,0.0,0.0,37.9869,0.0,0.0,0.0,0.0,2.7336,0.0,0.0,0.0,0.0,13.0051,0.0,0.0
4916,2012-07-23 20:00:00,0.0,-5.083178,73.3056,0.0,0.0,0.0,0.0,37.7994,0.0,0.0,0.0,0.0,2.7204,0.0,0.0,0.0,0.0,12.9425,0.0,0.0
4917,2012-07-23 21:00:00,0.0,-6.893700999999999,68.4453,0.0,0.0,0.0,60.0,35.0733,0.0,0.0,0.0,0.0,2.5216,0.0,0.0,0.0,191.6,11.9966,0.0,0.0
4918,2012-07-23 22:00:00,0.0,-5.281219999999999,64.2823,0.0,0.0,0.0,60.0,32.9024,0.0,0.0,0.0,0.0,2.3651,0.0,0.0,0.0,191.6,11.2519,0.0,0.0
4919,2012-07-23 23:00:00,0.0,21.862873999999998,59.443,0.0,0.0,0.0,0.0,30.4746,0.0,0.0,0.0,0.0,2.1912,0.0,0.0,0.0,0.0,10.4244,0.0,0.0
4920,2012-07-24 00:00:00,0.0,10.78175,56.5299,0.0,0.0,0.0,0.0,29.0122,0.0,0.0,0.0,0.0,2.0864,0.0,0.0,0.0,0.0,9.926,0.0,0.0
4921,2012-07-24 01:00:00,0.0,14.800061999999999,54.9377,0.0,0.0,0.0,0.0,28.2424,0.0,0.0,0.0,0.0,2.0316,0.0,0.0,0.0,0.0,9.6653,0.0,0.0
4922,2012-07-24 02:00:00,0.0,32.91745,54.372,0.0,0.0,0.0,0.0,27.9946,0.0,0.0,0.0,0.0,2.0143,0.0,0.0,0.0,0.0,9.5829,0.0,0.0
4923,2012-07-24 03:00:00,0.0,31.615934999999997,54.9091,0.0,0.0,0.0,60.0,28.3329,0.0,0.0,0.0,0.0,2.0394,0.0,0.0,0.0,191.6,9.7022,0.0,0.0
4924,2012-07-24 04:00:00,0.0,31.798388,58.2177,0.0,240.0,0.0,60.0,30.1604,0.0,132.0,0.0,0.0,2.1723,568.817728,957.0,0.0,191.6,10.3349,0.0,139.0
